data_referencia,codigo,ticker_bbg,emissor,tipo_remuneracao,remuneracao,data_vcto,tx_compra,tx_venda,tx_indicativa,pu_indicativo,desp_pad,intervalo_indicativo_min,intervalo_indicativo_ax,PU_pct_par,duration,ref_ntnb,z_spread,lei_12431,vna,pu_par,RTG_SP_NATIONAL,RTG_FITCH_NATIONAL,AMT_OUTSTANDING,PAYMENT_RANK,COLLAT_TYP,CALLABLE,DUR_ADJ_MID,BICS_LEVEL_1_SECTOR_NAME,CPN_TYP,ISSUE_DT,AMT_OUTSTANDING,INDUSTRY_SECTOR,INDUSTRY_GROUP
4/24/2026,ELTN37,YM526321     Corp,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),IPCA SPREAD,"IPCA + 7,2083%",15/07/2035,7.4806,7.1292,7.3494,1043.648653,0.1133,7.2362,7.4628,99.1144,1702.8231,15/05/2035,1.3307,SIM,1033.6675,1052.97432,brAAA,#N/A N/A,1000000000,Secured,SR SECURED,N,6.20121787,Utilities,FIXED,15.jul.2025,1000000000,Utilities,Electric
4/24/2026,ENAT33,YX879155     Corp,ENAUTA PARTICIPACOES S.A. (*),IPCA SPREAD,"IPCA + 8,2620%",15/06/2034,8.5467,8.2296,8.4686,1110.544864,0.2008,8.2678,8.6694,98.9824,1350.4909,15/08/2032,2.4668,SIM,1091.28671,1121.961929,brAA-,#N/A N/A,665949000,Sr Unsecured,SR UNSECURED,N,4.596380598,Energy,FIXED,15.jun.2024,665949000,Energy,Oil&Gas
4/24/2026,ENERA1,ZF941673     Corp,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,IPCA SPREAD,"IPCA + 6,1076%",15/02/2031,7.8747,7.6464,7.8031,1058.910605,0.0434,7.7598,7.8466,94.1805,950.3661,15/08/2030,1.3352,SIM,1112.50161,1124.341487,#N/A N/A,#N/A N/A,400000000,Sr Unsecured,SR UNSECURED,N,3.197281747,Utilities,FIXED,07.fev.2024,400000000,Utilities,Electric
4/24/2026,ENEV16,ZO718975     Corp,ENEVA S.A.,IPCA SPREAD,"IPCA + 4,1270%",15/09/2030,7.75,7.5491,7.6239,1273.702939,0.0558,7.5681,7.6798,90.1347,788.3409,15/05/2029,0.7824,SIM,1407.00037,1413.110097,brAAA,#N/A N/A,373999000,Sr Unsecured,SR UNSECURED,N,2.506329039,Utilities,FIXED,29.set.2020,373999000,Utilities,Electric
4/24/2026,ENEVA3,YS384789     Corp,ENEVA S.A. (*),DI SPREAD,"DI + 0,9000%",15/12/2029,0.9995,0.7,0.8299,1054.823909,0.0431,0.7868,0.8731,100.1953,707.4159,,0.8299,NÃO,1000,1052.768352,#N/A N/A,AAA(bra),838074000,Sr Unsecured,SR UNSECURED,Y,2.641796345,Utilities,FLOATING,15.dez.2024,838074000,Utilities,Electric
4/24/2026,ENGIA8,ZJ669739     Corp,ENERGISA S/A,DI SPREAD,"DI + 1,6000%",20/06/2026,0.6175,0.2404,0.4362,1472.457698,0.0451,0.3911,0.4814,100.1785,39,,0.4362,NÃO,1000,1469.834665,#N/A N/A,#N/A N/A,1130000000,Sr Unsecured,SR UNSECURED,N,0.040489125,Utilities,FLOATING,20.jun.2023,1130000000,Utilities,Electric
4/24/2026,ENGIB5,BS208018     Corp,ENERGISA S/A,DI SPREAD,"DI + 1,6400%",15/10/2026,0.817,0.2969,0.4472,1009.306827,0.0525,0.3947,0.4997,100.5637,120,,0.4472,NÃO,1000,1003.649027,#N/A N/A,#N/A N/A,700000000,Sr Unsecured,SR UNSECURED,N,0.360182693,Utilities,FLOATING,29.out.2021,700000000,Utilities,Electric
4/24/2026,ENMTA8,ZB923579     Corp,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,DI SPREAD,"DI + 0,7500%",15/04/2029,0.8597,0.5997,0.7062,1004.532338,0.0847,0.6215,0.791,100.109,631.2142,,0.7062,NÃO,1000,1003.43888,#N/A N/A,AA+(bra),460000000,Sr Unsecured,SR UNSECURED,N,2.353652848,Utilities,FLOATING,15.abr.2024,460000000,Utilities,Electric
4/24/2026,ENMTB0,YV760973     Corp,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,DI SPREAD,"DI + 0,8000%",04/09/2029,1.0115,0.6743,0.828,1019.622795,0.0805,0.7475,0.9086,99.9243,686.794,,0.828,NÃO,1000,1020.394926,#N/A N/A,AA+(bra),116404000,Sr Unsecured,SR UNSECURED,N,2.571332298,Utilities,FLOATING,04.set.2024,116404000,Utilities,Electric
4/24/2026,ENMTC4,YO884366     Corp,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A. (*),PREFIXADO,"PREFIXADO + 13,7000%",15/05/2032,13.5307,12.9793,13.3534,1069.354734,0.0795,13.2738,13.433,101.2618,1036.8196,,2.5925,SIM,1000,1056.029549,#N/A N/A,#N/A N/A,360000000,Sr Unsecured,SR UNSECURED,N,3.713552566,Utilities,FIXED,15.mai.2025,360000000,Utilities,Electric
4/24/2026,ENMTC5,YK230226     Corp,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A. (*),IPCA SPREAD,"IPCA + 7,0999%",15/09/2035,7.719,7.4218,7.5699,1008.384507,0.0623,7.5076,7.6323,97.0049,1744.6216,15/05/2035,1.5027,SIM,1031.90726,1039.518813,#N/A N/A,#N/A N/A,550000000,Sr Unsecured,SR UNSECURED,N,6.269135771,Utilities,FIXED,15.set.2025,550000000,Utilities,Electric
4/24/2026,ENTV12,AR648424     Corp,ENTREVIAS CONCESSIONARIA DE RODOVIAS S.A (*) (**),IPCA SPREAD,"IPCA + 7,7500%",15/12/2030,7.5778,7.4397,7.5341,1403.798207,0.258,7.2761,7.7921,100.5121,642.1728,15/05/2029,1.486,SIM,1360.711789,1396.646402,#N/A N/A,AA+(bra),889923916.5,Secured,SR SECURED,N,1.82195684,Industrials,FIXED,15.fev.2018,889923916.5,"Consumer, Non-cyclical",Commercial Services
4/24/2026,EQMAA1,YX342194     Corp,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),DI SPREAD,"DI + 0,9500%",15/05/2030,0.9962,0.6136,0.782,1069.023412,0.0479,0.7342,0.83,100.3972,600.1041,,0.782,NÃO,1000,1064.793748,brAAA,#N/A N/A,500000000,Sr Unsecured,SR UNSECURED,Y,1.853799062,Utilities,FLOATING,15.mai.2024,500000000,Utilities,Electric
4/24/2026,EQSP11,AX053858     Corp,EQUATORIAL TRANSMISSORA 3 SPE S.A.,IPCA SPREAD,"IPCA + 4,8000%",15/01/2033,7.904,7.765,7.857,1009.584596,0.0621,7.7949,7.9192,91.1099,802.9031,15/05/2029,1.1881,SIM,1094.369114,1108.095887,brAAA,#N/A N/A,33286680,Sr Unsecured,SR UNSECURED,N,2.191338675,Utilities,FIXED,04.fev.2019,33286680,Utilities,Electric
4/24/2026,EQTC11,ZS887883     Corp,EQUATORIAL TRANSMISSORA 5 SPE S.A.,IPCA SPREAD,"IPCA + 4,8500%",15/04/2039,7.6868,7.5248,7.6419,1161.666339,0.1139,7.5279,7.7559,84.145,1605.266,15/05/2035,1.2311,SIM,1378.996999,1380.552878,brAAA,#N/A N/A,62700000,Sr Unsecured,SR UNSECURED,N,4.689897857,Utilities,FIXED,23.mai.2019,62700000,Utilities,Electric
4/24/2026,EQTR21,ZS885621     Corp,EQUATORIAL TRANSMISSORA 8 SPE S.A.,IPCA SPREAD,"IPCA + 4,8500%",15/04/2039,7.6307,7.4937,7.625,1162.82903,0.1109,7.5142,7.736,84.2292,1605.8632,15/05/2035,1.2145,SIM,1378.996999,1380.552878,brAA+,#N/A N/A,82650000,Sr Unsecured,SR UNSECURED,N,4.707155688,Utilities,FIXED,23.mai.2019,82650000,Utilities,Electric
4/24/2026,ERDVC3,ZH979918     Corp,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),IPCA SPREAD,"IPCA + 6,8285%",15/10/2033,8.1225,7.9468,8.0336,1063.371364,0.0872,7.9464,8.1209,94.2412,1326.7934,15/08/2032,1.7209,SIM,1126.57758,1128.350773,brAAA,#N/A N/A,180000000,Sr Unsecured,SR UNSECURED,N,4.518914787,Industrials,FIXED,15.out.2023,180000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,ESCEB6,YN972199     Corp,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),DI SPREAD,"DI + 0,5800%",11/06/2032,0.911,0.5292,0.7166,1047.30315,0.0429,0.6737,0.7597,99.477,972.9369,,0.7166,NÃO,1000,1052.809375,#N/A N/A,#N/A N/A,600000000,Sr Unsecured,SR UNSECURED,Y,2.703958017,Utilities,FLOATING,11.jun.2025,600000000,Utilities,Electric
4/24/2026,ESULA6,BS208013     Corp,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,IPCA SPREAD,"IPCA + 6,0872%",15/10/2031,7.8001,7.6145,7.7557,1190.522851,0.0774,7.6784,7.8332,94.0472,987.8018,15/08/2030,1.2091,SIM,1264.0989,1265.878655,#N/A N/A,AA+(bra),320000000,Sr Unsecured,SR UNSECURED,N,3.265655308,Utilities,FIXED,29.out.2021,320000000,Utilities,Electric
4/24/2026,FLCLB1,AZ353264     Corp,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A. (*) (**),DI SPREAD,"DI + 0,8300%",10/06/2026,0.605,0.3611,0.4828,1054.806229,0.1446,0.3382,0.6276,100.0424,31,,0.4828,NÃO,1000,1054.358743,#N/A N/A,AAA(bra),36000000,Sr Unsecured,SR UNSECURED,Y,#N/A N/A,Utilities,FLOATING,26.jun.2019,36000000,Utilities,Electric
4/24/2026,GASC19,YK570887     Corp,RUMO MALHA PAULISTA S/A (*),IPCA SPREAD,"IPCA + 6,5823%",15/10/2040,7.9289,7.737,7.8257,929.402745,0.0517,7.774,7.8775,90.0866,2235.6753,15/08/2040,1.8734,SIM,1030.11222,1031.676903,#N/A N/A,AAA(bra) *-,1000000000,Sr Unsecured,SR UNSECURED,N,7.869128533,Industrials,FIXED,22.set.2025,1000000000,Industrial,Transportation
4/24/2026,GUAR17,DA070188     Corp,GUARARAPES CONFECCOES S/A (*),DI SPREAD,"DI + 0,9500%",15/10/2028,1.3024,1.0382,1.1129,1000.640531,0.1398,0.9731,1.2529,99.7164,443.7705,,1.1129,NÃO,1000,1003.486262,#N/A N/A,AA-(bra),1450000000,Sr Unsecured,SR UNSECURED,Y,1.302938402,Consumer Discretionary,FLOATING,15.out.2025,1450000000,"Consumer, Cyclical",Apparel
4/24/2026,HAPV15,ZF007634     Corp,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),DI SPREAD,"DI + 1,7500%",27/01/2030,8.1267,6.1591,7.5841,898.246305,0.6703,6.9137,8.2545,85.5488,693.9509,,7.5841,NÃO,1000,1049.981623,#N/A N/A,AA+(bra),1000000000,Sr Unsecured,SR UNSECURED,Y,#N/A N/A,Financials,FLOATING,27.dez.2023,1000000000,Financial,Insurance
4/24/2026,HYPEA5,ZK540981     Corp,HYPERA S/A (*),DI SPREAD,"DI + 2,2000%",28/04/2026,1.5654,0.8445,1.2223,1088.652532,0.1038,1.1186,1.3262,100.7399,1.9253,,1.2223,NÃO,,,brAA+,#N/A N/A,0,Sr Unsecured,SR UNSECURED,Y,#N/A N/A,Health Care,FLOATING,25.abr.2023,0,"Consumer, Non-cyclical",Pharmaceuticals
4/24/2026,HYPEA6,ZH477426     Corp,HYPERA S/A (*),DI SPREAD,"DI + 1,3500%",10/10/2028,1.0027,0.6026,0.8385,1014.29339,0.0487,0.7898,0.8873,100.887,440.0639,,0.8385,NÃO,1000,1005.375927,#N/A N/A,#N/A N/A,750000000,Sr Unsecured,SR UNSECURED,Y,1.293916833,Health Care,FLOATING,10.out.2023,750000000,"Consumer, Non-cyclical",Pharmaceuticals
4/24/2026,HYPEC0,YL494989     Corp,HYPERA S/A (*),DI SPREAD,"DI + 0,7500%",15/08/2030,1.1064,0.87,0.9889,1019.064472,0.0221,0.9668,1.0111,99.2981,749.0067,,0.9889,NÃO,1000,1026.267993,#N/A N/A,#N/A N/A,1000000000,Sr Unsecured,SR UNSECURED,Y,2.100621178,Health Care,FLOATING,15.ago.2025,1000000000,"Consumer, Non-cyclical",Pharmaceuticals
4/24/2026,ISAEB1,YI725233     Corp,ISA ENERGIA BRASIL S.A. (*),DI SPREAD,"DI + 0,5500%",15/01/2030,0.874,0.5575,0.6853,1023.623861,0.0625,0.6228,0.7479,99.6064,738.8337,,0.6853,NÃO,1000,1027.668714,#N/A N/A,#N/A N/A,836736000,Sr Unsecured,SR UNSECURED,Y,2.746471681,Utilities,FLOATING,15.jan.2026,836736000,Utilities,Electric
4/24/2026,LCAMD1,BR603334     Corp,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,IPCA SPREAD,"IPCA + 6,5119%",15/09/2031,9.6793,9.3478,9.4939,1162.276157,0.0867,9.4072,9.5806,90.0156,953.9597,15/08/2030,1.5788,NÃO,1282.49619,1291.194293,brAAA,#N/A N/A,1100000000,Sr Unsecured,SR UNSECURED,N,3.100706924,Consumer Discretionary,FIXED,23.set.2021,1100000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,LVTC22,BX312940     Corp,LIVETECH DA BAHIA INDUSTRIA E COMERCIO S/A (*),DI SPREAD,"DI + 2,7000%",15/06/2029,5.3773,3.3518,5.2955,796.693123,1.0142,4.2813,6.3098,96.6988,335.9935,,5.2955,NÃO,777.777875,823.891568,#N/A N/A,#N/A N/A,196689913.5,Secured,SR SECURED,Y,#N/A N/A,Technology,FLOATING,15.jun.2022,196689913.5,Industrial,Electronics
4/24/2026,MATD12,YX601132     Corp,HOSPITAL MATER DEI S.A. (*),DI SPREAD,"DI + 0,9500%",15/05/2031,1.0727,0.6445,0.8804,1067.194252,0.1347,0.7458,1.0152,100.2254,823.0391,,0.8804,NÃO,1000,1064.793748,#N/A N/A,AA+(bra),200000000,Sr Unsecured,SR UNSECURED,Y,#N/A N/A,Health Care,FLOATING,15.mai.2024,200000000,"Consumer, Non-cyclical",Healthcare-Services
4/24/2026,MOVI18,BX581096     Corp,MOVIDA PARTICIPACOES S/A (*),IPCA SPREAD,"IPCA + 8,0525%",15/06/2029,,,12.7411,1074.787966,0.0876,12.6535,12.8289,89.0383,685.0442,15/05/2029,4.5835,NÃO,1174.89837,1207.10707,#N/A N/A,#N/A N/A,408169000,Sr Unsecured,SR UNSECURED,Y,2.217174213,Consumer Discretionary,FIXED,15.jun.2022,408169000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,MOVI34,AZ375250     Corp,MOVIDA PARTICIPACOES S/A (*) (**),DI SPREAD,"DI + 2,0500%",27/07/2027,3.0397,0.9871,1.9229,692.439889,0.0514,1.8715,1.9744,100.0869,175.7266,,1.9229,NÃO,666.667,691.838521,brAA+,#N/A N/A,189033427.9,Sr Unsecured,SR UNSECURED,Y,0.382893657,Consumer Discretionary,FLOATING,27.jun.2019,189033427.9,"Consumer, Non-cyclical",Commercial Services
4/24/2026,MRSAB3,YM399944     Corp,MRS LOGÍSTICA S/A (*),IPCA SPREAD,"IPCA + 6,8437%",15/07/2040,7.4264,7.1821,7.3233,1011.998743,0.0456,7.2777,7.369,96.174,2182.4863,15/08/2040,1.4439,SIM,1033.90087,1052.258548,brAAA,#N/A N/A,2200000000,Sr Unsecured,SR UNSECURED,N,7.759120217,Consumer Discretionary,FIXED,15.jul.2025,2200000000,Industrial,Transportation
4/24/2026,MULTB5,YU691925     Corp,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),DI SPREAD,"DI + 0,8000%",15/10/2034,0.9154,0.6178,0.7678,1004.996675,0.0469,0.7208,0.8148,100.1541,1214.5083,,0.7678,NÃO,1000,1003.450734,#N/A N/A,#N/A N/A,1200000000,Sr Unsecured,SR UNSECURED,Y,3.2820742,Financials,FLOATING,15.out.2024,1200000000,Financial,Real Estate
4/24/2026,NTSD19,YL307996     Corp,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),IPCA SPREAD,"IPCA + 6,7269%",16/07/2040,6.9288,6.5565,6.8526,1038.645843,0.1041,6.7485,6.9568,98.9694,2214.6678,15/08/2040,0.9505,SIM,,,#N/A N/A,AAA(bra),260000000,Sr Unsecured,SR UNSECURED,N,7.89996048,Utilities,FIXED,15.jul.2025,260000000,Utilities,Gas
4/24/2026,NTSD26,ZD096545     Corp,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),DI SPREAD,"DI + 1,4000%",15/02/2031,1.0809,0.7055,0.8975,1044.104329,0.0665,0.831,0.9641,101.6212,817.0899,,0.8975,NÃO,1000,1027.44721,#N/A N/A,AAA(bra),2666667000,Sr Unsecured,SR UNSECURED,Y,2.305878498,Utilities,FLOATING,15.fev.2024,2666667000,Utilities,Gas
4/24/2026,OMGE22,ZO514510     Corp,OMEGA GERAÇÃO S/A,IPCA SPREAD,"IPCA + 4,3671%",15/09/2028,8.0676,7.6443,7.793,1346.245235,0.2234,7.5696,8.0166,92.9637,568.4625,15/08/2028,1.1395,SIM,1411.28149,1448.140658,#N/A N/A,#N/A N/A,50000000,Sr Unsecured,SR UNSECURED,N,1.978102188,Energy,FIXED,15.set.2020,50000000,Energy,Energy-Alternate Sources
4/24/2026,OVSAB0,YN439745     Corp,UNIDAS LOCACOES E SERVICOS S.A. (*),DI SPREAD,"DI + 2,3000%",16/05/2028,3.2132,2.1324,2.7887,1062.159105,0.5776,2.2111,3.3665,99.1915,429.011,,2.7887,NÃO,1000,1070.81676,#N/A N/A,#N/A N/A,450000000,Sr Unsecured,SR UNSECURED,Y,1.670473935,Consumer Discretionary,FLOATING,16.mai.2025,450000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,PEJA22,ZD445776     Corp,PRIO FORTE S.A (*),IPCA SPREAD,"IPCA + 6,4662%",15/02/2034,7.8743,7.5016,7.7298,1049.286517,0.1369,7.5929,7.8668,93.7109,1380.4158,15/05/2033,1.4412,SIM,1107.2473,1119.705654,#N/A N/A,#N/A N/A,1200000000,Sr Unsecured,SR UNSECURED,N,4.736178219,Energy,FIXED,15.fev.2024,1200000000,Energy,Pipelines
4/24/2026,PETR28,YN794038     Corp,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*),IPCA SPREAD,"IPCA + 6,6556%",15/06/2040,6.7493,6.5214,6.5654,1066.967793,0.1018,6.4637,6.6673,100.745,2213.1587,15/08/2040,0.6628,SIM,1035.51316,1059.077387,#N/A N/A,#N/A N/A,822631000,Sr Unsecured,SR UNSECURED,N,7.832030748,Energy,FIXED,16.jun.2025,822631000,Energy,Oil&Gas
4/24/2026,PLSB2A,BS448546     Corp,AUTOPISTA LITORAL SUL S/A. (*),DI SPREAD,"DI + 1,5500%",15/10/2028,1.5017,1.1039,1.3106,815.691643,0.0275,1.2831,1.3381,100.3387,361.103,,1.3106,NÃO,810,812.938564,brAAA,#N/A N/A,199243800,Sr Unsecured,SR UNSECURED,Y,#N/A N/A,Industrials,FLOATING,11.nov.2021,199243800,"Consumer, Non-cyclical",Commercial Services
4/24/2026,PTAZ11,BP355354     Corp,PARINTINS AMAZONAS TRANSMISSORA DE ENERGIA S.A. (*),IPCA SPREAD,"IPCA + 5,6904%",15/04/2046,7.5586,7.3754,7.4826,1099.250626,0.0269,7.4557,7.5096,85.759,2229.3648,15/08/2040,1.4305,SIM,1280.101825,1281.789741,#N/A N/A,AAA(bra),211679638.5,Sr Unsecured,SR UNSECURED,N,6.920246057,Utilities,FIXED,30.abr.2021,211679638.5,Utilities,Electric
4/24/2026,QMCT14,YK150770     Corp,QMC TELECOM DO BRASIL CESSAO DE INFRAESTRUTURA S.A (*),IPCA SPREAD,"IPCA + 9,6588%",15/08/2035,8.8736,8.5086,8.5404,1105.475048,0.3111,8.2294,8.8516,105.334,1286.0992,15/08/2032,2.6864,SIM,1032.3565,1049.494869,#N/A N/A,#N/A N/A,800000000,Sr Unsecured,SR UNSECURED,N,4.128199442,Industrials,FIXED,15.ago.2025,800000000,Industrial,Engineering&Construction
4/24/2026,QYAN11,YO056052     Corp,QUANTUM MANTIQUEIRA PARTICIPACOES S.A. (*) (**),DI SPREAD,"DI + 1,0000%",18/11/2032,1.0195,0.6763,0.8691,1069.094972,0.0224,0.8467,0.8915,100.4421,857.8667,,0.8691,NÃO,1000,1064.388793,#N/A N/A,#N/A N/A,850000000,Secured,SR SECURED,Y,2.573849938,Financials,FLOATING,15.abr.2025,850000000,Financial,Diversified Finan Serv
4/24/2026,RALM11,YT154964     Corp,RIALMA TRANSMISSORA DE ENERGIA V S/A (*),IPCA SPREAD,"IPCA + 7,8293%",15/12/2048,7.8557,7.7384,7.8178,1204.294622,0.0461,7.7717,7.8639,100.0946,2233.5901,15/08/2040,1.7325,SIM,1077.42307,1203.156934,#N/A N/A,AAA(bra),785000000,Sr Unsecured,SR UNSECURED,N,6.851116469,Utilities,FIXED,15.out.2024,785000000,Utilities,Electric
4/24/2026,RDORC7,AZ301190     Corp,REDE DOR SÃO LUIZ S/A (*),DI SPREAD,"DI + 0,7900%",20/06/2029,0.841,0.5318,0.7005,1050.983913,0.0195,0.6811,0.7201,100.1598,452.932,,0.7005,NÃO,1000,1049.307472,#N/A N/A,AAA(bra),1000000000,Sr Unsecured,SR UNSECURED,Y,1.393193279,Health Care,FLOATING,21.jun.2019,1000000000,"Consumer, Non-cyclical",Healthcare-Services
4/24/2026,RDORC9,BR365917     Corp,REDE DOR SÃO LUIZ S/A (*),DI SPREAD,"DI + 1,9000%",20/08/2031,1.4002,1.1576,1.276,1047.45851,0.0505,1.2254,1.3266,101.9857,808.4758,,1.276,NÃO,1000,1027.063706,#N/A N/A,AAA(bra),1500000000,Sr Unsecured,SR UNSECURED,Y,2.286128432,Health Care,FLOATING,06.set.2021,1500000000,"Consumer, Non-cyclical",Healthcare-Services
4/24/2026,RDORD3,YX141980     Corp,REDE DOR SÃO LUIZ S/A (*),DI SPREAD,"DI + 1,7000%",05/05/2034,1.4992,1.2401,1.3774,1089.222803,0.0674,1.3101,1.4449,101.4703,1161.2203,,1.3774,NÃO,1000,1073.439975,#N/A N/A,AAA(bra),2000000000,Sr Unsecured,SR UNSECURED,Y,4.667429662,Health Care,FLOATING,05.mai.2024,2000000000,"Consumer, Non-cyclical",Healthcare-Services
4/24/2026,RDORD9,ZI217279     Corp,REDE DOR SÃO LUIZ S/A (*),DI SPREAD,"DI + 2,2500%",25/07/2031,1.6515,1.4275,1.5675,1060.757415,0.0316,1.5359,1.5992,102.1042,785.5044,,1.5675,NÃO,1000,1038.897199,#N/A N/A,AAA(bra),1000000000,Sr Unsecured,SR UNSECURED,Y,2.193447899,Health Care,FLOATING,25.jul.2023,1000000000,"Consumer, Non-cyclical",Healthcare-Services
4/24/2026,RDORG9,DC690908     Corp,REDE DOR SÃO LUIZ S/A (*),DI SPREAD,"DI + 1,3000%",10/01/2036,1.7174,1.1961,1.3868,1041.574126,0.1135,1.2734,1.5004,99.5769,1246.5262,,1.3868,NÃO,1000,1046.000126,#N/A N/A,AAA(bra),3000000000,Sr Unsecured,SR UNSECURED,N,3.219065592,Health Care,FLOATING,05.jan.2025,3000000000,"Consumer, Non-cyclical",Healthcare-Services
4/24/2026,RENTA5,ZI399958     Corp,LOCALIZA RENT A CAR (*),DI SPREAD,"DI + 2,3500%",11/08/2033,1.6809,1.3562,1.5465,1064.894321,0.027,1.5196,1.5736,103.2727,1034.7232,,1.5465,NÃO,1000,1031.147757,#N/A N/A,#N/A N/A,1500000000,Sr Unsecured,SR UNSECURED,Y,2.788701522,Consumer Discretionary,FLOATING,11.ago.2023,1500000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,RENTC8,ZD536429     Corp,LOCALIZA RENT A CAR (*),DI SPREAD,"DI + 1,8500%",27/02/2029,1.5224,1.2177,1.371,1035.146769,0.0272,1.3438,1.3983,101.1104,590.694,,1.371,NÃO,1000,1023.779033,#N/A N/A,#N/A N/A,2100000000,Sr Unsecured,SR UNSECURED,Y,2.182935639,Consumer Discretionary,FLOATING,27.fev.2024,2100000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,RLMS13,YL133272     Corp,CONCESSIONARIA DAS RODOVIAS DO LESTE MS S.A. (*),IPCA SPREAD,"IPCA + 8,1674%",15/07/2045,8.2038,7.8479,7.9116,1073.828841,0.0444,7.8672,7.9561,101.9117,2023.4517,15/05/2037,2.0508,SIM,1031.91885,1053.685142,#N/A N/A,AA(bra),600000000,Secured,SR SECURED,N,6.573390468,Industrials,FIXED,15.jul.2025,600000000,Industrial,Engineering&Construction
4/24/2026,RNDNA0,ZN293613     Corp,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),DI SPREAD,"DI + 1,5000%",09/11/2027,2.7909,1.9652,2.5,1056.651715,0.1496,2.3504,2.6497,98.705,334.783,,2.5,NÃO,1000,1070.514511,brAAA,#N/A N/A,229000000,Sr Unsecured,SR UNSECURED,Y,1.302785802,Consumer Discretionary,FLOATING,09.nov.2022,229000000,"Consumer, Cyclical",Auto Parts&Equipment
4/24/2026,RRRP14,ZD065373     Corp,3R PETROLEUM OLEO E GAS S.A. (*),DI SPREAD,"DI + 3,0000%",08/02/2029,2.761,1.976,2.2328,1045.656523,0.0491,2.1837,2.2819,101.1495,385.9046,,2.2328,NÃO,1000,1033.77304,brAA-,#N/A N/A,0,Sr Unsecured,SR UNSECURED,Y,2.138873256,Energy,FLOATING,08.fev.2024,0,Energy,Oil&Gas
4/24/2026,RSAN16,YU150874     Corp,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),IPCA SPREAD,"IPCA + 6,9875%",15/09/2034,10.8104,,8.2292,1020.423556,0.5815,7.6478,8.8108,93.5183,1455.1616,15/05/2033,1.9907,SIM,1083.28055,1091.148276,#N/A N/A,#N/A N/A,709174000,Sr Unsecured,SR UNSECURED,N,4.883170598,Utilities,FIXED,15.set.2024,709174000,Utilities,Water
4/24/2026,SAELA4,YV812374     Corp,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,DI SPREAD,"DI + 0,8000%",04/09/2029,0.9722,0.6375,0.7958,1020.510817,0.0229,0.7729,0.8188,100.0114,686.8748,,0.7958,NÃO,1000,1020.394926,#N/A N/A,AA+(bra),36764000,Sr Unsecured,SR UNSECURED,N,2.555013902,Utilities,FLOATING,04.set.2024,36764000,Utilities,Electric
4/24/2026,SAPR10,BG210240     Corp,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR,IPCA SPREAD,"IPCA + 4,6570%",15/03/2027,7.9721,7.5937,7.7158,13863.42382,0.188,7.5277,7.9039,97.5361,218.2171,15/05/2027,1.0366,SIM,14144.4904,14213.64078,#N/A N/A,#N/A N/A,350000000,Sr Unsecured,SR UNSECURED,N,0.696299801,Utilities,FIXED,20.mar.2020,350000000,Utilities,Water
4/24/2026,SAPRB4,ZF507829     Corp,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),DI SPREAD,"DI + 1,0500%",15/01/2030,1.1419,0.6944,0.889,1045.077688,0.1414,0.7476,1.0305,100.4605,726.324,,0.889,NÃO,1000,1040.287608,#N/A N/A,#N/A N/A,600000000,Sr Unsecured,SR UNSECURED,N,2.715364827,Utilities,FLOATING,15.jan.2024,600000000,Utilities,Water
